"V1"	"V2"	"V3"	"V4"
"14276"	"chr5"	"33960816"	"33965816"	"12448272"
"14277"	"chr5"	"34678850"	"34683850"	"12457966"
"14278"	"chr5"	"35881467"	"35886467"	"12467034"
"14279"	"chr5"	"36011052"	"36016052"	"12470520"
"14280"	"chr5"	"36014463"	"36019463"	"12470521"
"14281"	"chr5"	"43210558"	"43215558"	"12515696"
"14282"	"chr5"	"43215175"	"43226087"	"12515697"
"14283"	"chr5"	"43230992"	"43235992"	"12515700"
"14284"	"chr5"	"43233897"	"43238897"	"12515701"
"14285"	"chr5"	"43237654"	"43242654"	"12515702"
"14286"	"chr5"	"43240918"	"43245918"	"12515703"
"14287"	"chr5"	"43242678"	"43247678"	"12515704"
"14288"	"chr5"	"43253498"	"43259876"	"12515706"
"14289"	"chr5"	"43269227"	"43274227"	"12515713"
"14290"	"chr5"	"43270764"	"43275764"	"12515714"
"14291"	"chr5"	"43281716"	"43287568"	"12515716"
"14292"	"chr5"	"43305995"	"43310995"	"12515719"
"14293"	"chr5"	"43315972"	"43320972"	"12515723"
"14294"	"chr5"	"43307600"	"43312600"	"12516939"
"14295"	"chr5"	"43307600"	"43312600"	"12516940"
"14296"	"chr5"	"52202080"	"52210628"	"12540220"
"14297"	"chr5"	"54838424"	"54843424"	"12564199"
"14298"	"chr5"	"55081195"	"55086195"	"12566236"
"14299"	"chr5"	"55152823"	"55159707"	"12568364"
"14300"	"chr5"	"55905700"	"55910700"	"12579345"
"14301"	"chr5"	"56133146"	"56138146"	"12579411"
"14302"	"chr5"	"57791658"	"57796658"	"12590119"
"14303"	"chr5"	"57792838"	"57797838"	"12590120"
"14304"	"chr5"	"57793854"	"57798854"	"12590121"
"14305"	"chr5"	"58131301"	"58137353"	"12590263"
"14306"	"chr5"	"58142721"	"58148146"	"12590266"
"14307"	"chr5"	"58146198"	"58151198"	"12590267"
"14308"	"chr5"	"58149251"	"58155493"	"12590268"
"14309"	"chr5"	"58153688"	"58158688"	"12590269"
"14310"	"chr5"	"58158822"	"58163822"	"12590271"
"14311"	"chr5"	"58163124"	"58170204"	"12590272"
"14312"	"chr5"	"63998260"	"64003260"	"12619901"
"14313"	"chr5"	"64036172"	"64041172"	"12619917"
"14314"	"chr5"	"64045755"	"64050755"	"12619920"
"14315"	"chr5"	"66269706"	"66274706"	"12632303"
"14316"	"chr5"	"68493342"	"68498342"	"12641051"
"14317"	"chr5"	"68551459"	"68557256"	"12641746"
"14318"	"chr5"	"68642214"	"68647214"	"12642869"
"14319"	"chr5"	"68670734"	"68675734"	"12643359"
"14320"	"chr5"	"70946006"	"70951006"	"12644412"
"14321"	"chr5"	"71020728"	"71025728"	"12645338"
"14322"	"chr5"	"71039183"	"71052783"	"12645341"
"14323"	"chr5"	"71624744"	"71629744"	"12648388"
"14324"	"chr5"	"71625650"	"71630650"	"12648389"
"14325"	"chr5"	"76312621"	"76321496"	"12683356"
"14326"	"chr5"	"76328580"	"76333580"	"12686616"
"14327"	"chr5"	"76343158"	"76348158"	"12686618"
"14328"	"chr5"	"76722461"	"76727461"	"12689668"
"14329"	"chr5"	"79552929"	"79557929"	"12715135"
"14330"	"chr5"	"79959785"	"79964785"	"12720051"
"14331"	"chr5"	"79960782"	"79965782"	"12720052"
"14332"	"chr5"	"80269583"	"80274583"	"12723327"
"14333"	"chr5"	"80271483"	"80276483"	"12723328"
"14334"	"chr5"	"80272698"	"80277698"	"12723329"
"14335"	"chr5"	"80275571"	"80288473"	"12723330"
"14336"	"chr5"	"80441992"	"80446992"	"12723374"
"14337"	"chr5"	"80537016"	"80543045"	"12724807"
"14338"	"chr5"	"80540878"	"80545878"	"12724808"
"14339"	"chr5"	"86566506"	"86571765"	"12749730"
"14340"	"chr5"	"94892586"	"94897586"	"12789004"
"14341"	"chr5"	"95162850"	"95167850"	"12794144"
"14342"	"chr5"	"95166971"	"95174927"	"12794145"
"14343"	"chr5"	"96108074"	"96113074"	"12803783"
"14344"	"chr5"	"96161405"	"96166405"	"12805452"
"14345"	"chr5"	"96218340"	"96223340"	"12807281"
"14346"	"chr5"	"96256032"	"96261032"	"12807292"
"14347"	"chr5"	"96296587"	"96301587"	"12807300"
"14348"	"chr5"	"96360738"	"96365738"	"12807325"
"14349"	"chr5"	"96495434"	"96502009"	"12807357"
"14350"	"chr5"	"96426618"	"96431618"	"12810494"
"14351"	"chr5"	"102797606"	"102802606"	"12830837"
"14352"	"chr5"	"102802834"	"102808566"	"12830839"
"14353"	"chr5"	"110862007"	"110867478"	"12865164"
"14354"	"chr5"	"111452993"	"111457993"	"12865347"
"14355"	"chr5"	"112046321"	"112059959"	"12872470"
"14356"	"chr5"	"112203838"	"112214589"	"12874422"
"14357"	"chr5"	"114900331"	"114905331"	"12892032"
"14358"	"chr5"	"114909915"	"114915434"	"12892037"
"14359"	"chr5"	"114915435"	"114923315"	"12892038"
"14360"	"chr5"	"114939775"	"114944775"	"12892043"
"14361"	"chr5"	"115300624"	"115306519"	"12898084"
"14362"	"chr5"	"115314868"	"115319868"	"12898090"
"14363"	"chr5"	"115320782"	"115327188"	"12898093"
"14364"	"chr5"	"115300624"	"115306519"	"12899254"
"14365"	"chr5"	"115304852"	"115309852"	"12899256"
"14366"	"chr5"	"115314868"	"115319868"	"12899260"
"14367"	"chr5"	"115317476"	"115322476"	"12899262"
"14368"	"chr5"	"122113494"	"122118494"	"12924782"
"14369"	"chr5"	"122116712"	"122121712"	"12924783"
"14370"	"chr5"	"122143546"	"122148546"	"12924793"
"14371"	"chr5"	"125865852"	"125870852"	"12944506"
"14372"	"chr5"	"128449484"	"128454540"	"12976768"
"14373"	"chr5"	"128455842"	"128460842"	"12976770"
"14374"	"chr5"	"130589632"	"130594632"	"12982864"
"14375"	"chr5"	"130603156"	"130608156"	"12982872"
"14376"	"chr5"	"131971514"	"131976514"	"13001900"
"14377"	"chr5"	"131971514"	"131976514"	"13001902"
"14378"	"chr5"	"131971514"	"131976514"	"13001907"
"14379"	"chr5"	"131971514"	"131976514"	"13001912"
"14380"	"chr5"	"131971514"	"131976514"	"13001918"
"14381"	"chr5"	"132087330"	"132092330"	"13004634"
"14382"	"chr5"	"132118472"	"132123472"	"13004645"
"14383"	"chr5"	"132213047"	"132219271"	"13006639"
"14384"	"chr5"	"132226694"	"132231694"	"13006645"
"14385"	"chr5"	"132229817"	"132234817"	"13006647"
"14386"	"chr5"	"132213047"	"132219271"	"13007193"
"14387"	"chr5"	"132213047"	"132219271"	"13007787"
"14388"	"chr5"	"132217830"	"132222830"	"13007789"
"14389"	"chr5"	"132220336"	"132225336"	"13007790"
"14390"	"chr5"	"132226694"	"132231694"	"13007793"
"14391"	"chr5"	"133200670"	"133205670"	"13014558"
"14392"	"chr5"	"133200670"	"133205670"	"13014630"
"14393"	"chr5"	"133200670"	"133205670"	"13014686"
"14394"	"chr5"	"133866812"	"133873601"	"13019820"
"14395"	"chr5"	"133774804"	"133781433"	"13021436"
"14396"	"chr5"	"133779642"	"133784642"	"13021437"
"14397"	"chr5"	"133782851"	"133788261"	"13021438"
"14398"	"chr5"	"133809767"	"133815152"	"13021443"
"14399"	"chr5"	"133822493"	"133829698"	"13021447"
"14400"	"chr5"	"133847478"	"133852478"	"13022621"
"14401"	"chr5"	"133847478"	"133852478"	"13022623"
"14402"	"chr5"	"133847478"	"133852478"	"13022636"
"14403"	"chr5"	"133847478"	"133852478"	"13022637"
"14404"	"chr5"	"134526051"	"134533811"	"13028239"
"14405"	"chr5"	"135240120"	"135245120"	"13037228"
"14406"	"chr5"	"135255578"	"135260578"	"13037231"
"14407"	"chr5"	"135258058"	"135263058"	"13037234"
"14408"	"chr5"	"135260466"	"135265466"	"13037235"
"14409"	"chr5"	"135264489"	"135270146"	"13037236"
"14410"	"chr5"	"135269946"	"135274946"	"13037237"
"14411"	"chr5"	"135272532"	"135277532"	"13037238"
"14412"	"chr5"	"135443343"	"135451918"	"13037282"
"14413"	"chr5"	"135500774"	"135508201"	"13037301"
"14414"	"chr5"	"135518394"	"135523394"	"13037305"
"14415"	"chr5"	"135500774"	"135508201"	"13039534"
"14416"	"chr5"	"135366372"	"135371372"	"13040808"
"14417"	"chr5"	"135368524"	"135373524"	"13040809"
"14418"	"chr5"	"135371320"	"135376320"	"13040810"
"14419"	"chr5"	"135406579"	"135411579"	"13040820"
"14420"	"chr5"	"135486514"	"135492351"	"13044456"
"14421"	"chr5"	"137227224"	"137233594"	"13048185"
"14422"	"chr5"	"137244728"	"137250409"	"13048188"
"14423"	"chr5"	"137264584"	"137269584"	"13048192"
"14424"	"chr5"	"137350282"	"137355282"	"13048220"
"14425"	"chr5"	"137442278"	"137447410"	"13049765"
"14426"	"chr5"	"137426000"	"137432459"	"13050435"
"14427"	"chr5"	"137595949"	"137606489"	"13052133"
"14428"	"chr5"	"137631840"	"137636840"	"13052135"
"14429"	"chr5"	"137809448"	"137815487"	"13055161"
"14430"	"chr5"	"137809448"	"137815487"	"13055485"
"14431"	"chr5"	"138474224"	"138479224"	"13058500"
"14432"	"chr5"	"138670893"	"138675893"	"13060874"
"14433"	"chr5"	"138686585"	"138699015"	"13061508"
"14434"	"chr5"	"138872578"	"138877578"	"13064003"
"14435"	"chr5"	"138873736"	"138878736"	"13064004"
"14436"	"chr5"	"138877192"	"138882860"	"13064005"
"14437"	"chr5"	"138881378"	"138886378"	"13064006"
"14438"	"chr5"	"138884390"	"138889390"	"13064007"
"14439"	"chr5"	"138887709"	"138892709"	"13064008"
"14440"	"chr5"	"138891280"	"138896280"	"13064009"
"14441"	"chr5"	"139089304"	"139094304"	"13065179"
"14442"	"chr5"	"139135892"	"139140892"	"13065186"
"14443"	"chr5"	"139208957"	"139215071"	"13065975"
"14444"	"chr5"	"139241278"	"139246278"	"13065980"
"14445"	"chr5"	"139921149"	"139926149"	"13073305"
"14446"	"chr5"	"139921149"	"139926149"	"13073307"
"14447"	"chr5"	"139921149"	"139926149"	"13073308"
"14448"	"chr5"	"139921149"	"139926149"	"13073314"
"14449"	"chr5"	"139921149"	"139926149"	"13073315"
"14450"	"chr5"	"140001087"	"140006087"	"13074638"
"14451"	"chr5"	"140082576"	"140091578"	"13079815"
"14452"	"chr5"	"140082576"	"140091578"	"13080548"
"14453"	"chr5"	"140692774"	"140697774"	"13092391"
"14454"	"chr5"	"140949313"	"140954313"	"13092430"
"14455"	"chr5"	"140898446"	"140903446"	"13098267"
"14456"	"chr5"	"140813726"	"140818794"	"13100801"
"14457"	"chr5"	"140896114"	"140901114"	"13102155"
"14458"	"chr5"	"140896940"	"140901940"	"13102156"
"14459"	"chr5"	"140894242"	"140899242"	"13103100"
"14460"	"chr5"	"140898446"	"140903446"	"13103104"
"14461"	"chr5"	"141066742"	"141071742"	"13106137"
"14462"	"chr5"	"141071394"	"141076716"	"13106139"
"14463"	"chr5"	"141215232"	"141220232"	"13106180"
"14464"	"chr5"	"141227114"	"141232114"	"13106183"
"14465"	"chr5"	"141231087"	"141236087"	"13106184"
"14466"	"chr5"	"141235156"	"141240753"	"13106185"
"14467"	"chr5"	"141259560"	"141264560"	"13106188"
"14468"	"chr5"	"141270700"	"141275700"	"13106192"
"14469"	"chr5"	"141284532"	"141289532"	"13106199"
"14470"	"chr5"	"141286888"	"141291888"	"13106200"
"14471"	"chr5"	"141288068"	"141293068"	"13106201"
"14472"	"chr5"	"141352475"	"141357475"	"13106205"
"14473"	"chr5"	"141355108"	"141360108"	"13106206"
"14474"	"chr5"	"141358041"	"141365080"	"13106207"
"14475"	"chr5"	"141366958"	"141371958"	"13106211"
"14476"	"chr5"	"141370666"	"141376711"	"13106212"
"14477"	"chr5"	"141376712"	"141382614"	"13106213"
"14478"	"chr5"	"141432587"	"141437587"	"13106218"
"14479"	"chr5"	"141071394"	"141076716"	"13107081"
"14480"	"chr5"	"141355108"	"141360108"	"13107148"
"14481"	"chr5"	"142012160"	"142017160"	"13116987"
"14482"	"chr5"	"145209177"	"145214177"	"13128360"
"14483"	"chr5"	"145263727"	"145269060"	"13131172"
"14484"	"chr5"	"145258508"	"145263726"	"13132399"
"14485"	"chr5"	"145263727"	"145269060"	"13132400"
"14486"	"chr5"	"148654806"	"148659806"	"13153940"
"14487"	"chr5"	"148667810"	"148672835"	"13153943"
"14488"	"chr5"	"148671430"	"148676430"	"13153944"
"14489"	"chr5"	"148793702"	"148798702"	"13156587"
"14490"	"chr5"	"148900228"	"148905228"	"13157441"
"14491"	"chr5"	"148900228"	"148905228"	"13157442"
"14492"	"chr5"	"148900228"	"148905228"	"13157443"
"14493"	"chr5"	"149361288"	"149366288"	"13162463"
"14494"	"chr5"	"149362414"	"149367414"	"13162464"
"14495"	"chr5"	"149364104"	"149369104"	"13162466"
"14496"	"chr5"	"149365827"	"149370827"	"13162467"
"14497"	"chr5"	"149577846"	"149582846"	"13166998"
"14498"	"chr5"	"149578939"	"149583939"	"13166999"
"14499"	"chr5"	"149729364"	"149734594"	"13169012"
"14500"	"chr5"	"149740290"	"149745290"	"13169745"
"14501"	"chr5"	"150493246"	"150501930"	"13179313"
"14502"	"chr5"	"151067757"	"151072757"	"13189809"
"14503"	"chr5"	"151343374"	"151348374"	"13192817"
"14504"	"chr5"	"151343374"	"151348374"	"13192818"
"14505"	"chr5"	"153575736"	"153580736"	"13202144"
"14506"	"chr5"	"153578622"	"153583622"	"13202145"
"14507"	"chr5"	"153987848"	"153994292"	"13204839"
"14508"	"chr5"	"153987848"	"153994292"	"13206061"
"14509"	"chr5"	"154093721"	"154113875"	"13206719"
"14510"	"chr5"	"156502075"	"156509272"	"13220488"
"14511"	"chr5"	"156613266"	"156618266"	"13222867"
"14512"	"chr5"	"156761928"	"156766928"	"13225769"
"14513"	"chr5"	"157143056"	"157148056"	"13226604"
"14514"	"chr5"	"156778240"	"156783240"	"13227313"
"14515"	"chr5"	"156889607"	"156899968"	"13228888"
"14516"	"chr5"	"156901326"	"156906326"	"13228890"
"14517"	"chr5"	"157108247"	"157113247"	"13228938"
"14518"	"chr5"	"157856619"	"157861619"	"13238684"
"14519"	"chr5"	"159779579"	"159786102"	"13259952"
"14520"	"chr5"	"167725031"	"167734198"	"13281657"
"14521"	"chr5"	"168972410"	"168977410"	"13288925"
"14522"	"chr5"	"171270258"	"171275258"	"13310027"
"14523"	"chr5"	"171217561"	"171222561"	"13311950"
"14524"	"chr5"	"172425233"	"172431227"	"13324077"
"14525"	"chr5"	"172472784"	"172478096"	"13325476"
"14526"	"chr5"	"173325040"	"173330040"	"13331435"
"14527"	"chr5"	"173457399"	"173462399"	"13331466"
"14528"	"chr5"	"173162953"	"173170859"	"13332971"
"14529"	"chr5"	"173738264"	"173745049"	"13338299"
"14530"	"chr5"	"175803475"	"175808475"	"13344587"
"14531"	"chr5"	"175900046"	"175905046"	"13346583"
"14532"	"chr5"	"175904916"	"175911130"	"13346585"
"14533"	"chr5"	"175921760"	"175926760"	"13346590"
"14534"	"chr5"	"176327120"	"176332120"	"13350170"
"14535"	"chr5"	"176364104"	"176369104"	"13350180"
"14536"	"chr5"	"176750480"	"176755659"	"13351867"
"14537"	"chr5"	"176771539"	"176776539"	"13351872"
"14538"	"chr5"	"178266655"	"178271655"	"13356053"
"14539"	"chr5"	"178455886"	"178460886"	"13358552"
"14540"	"chr5"	"178520772"	"178525772"	"13358568"
"14541"	"chr5"	"178523177"	"178528177"	"13358569"
"14542"	"chr5"	"178524878"	"178529878"	"13358570"
"14543"	"chr5"	"179239606"	"179244606"	"13362159"
"14544"	"chr5"	"180173778"	"180178778"	"13367142"
"14545"	"chr6"	"2769848"	"2774848"	"13392078"
"14546"	"chr6"	"2772194"	"2777194"	"13392080"
"14547"	"chr6"	"2866604"	"2871604"	"13393353"
"14548"	"chr6"	"2867202"	"2872202"	"13393354"
"14549"	"chr6"	"3719126"	"3724126"	"13401386"
"14550"	"chr6"	"6324789"	"6329789"	"13416740"
"14551"	"chr6"	"6327957"	"6332957"	"13416741"
"14552"	"chr6"	"6331624"	"6336624"	"13416743"
"14553"	"chr6"	"8109914"	"8114914"	"13435114"
"14554"	"chr6"	"10485632"	"10490632"	"13442074"
"14555"	"chr6"	"10485632"	"10490632"	"13442075"
"14556"	"chr6"	"10641024"	"10668320"	"13446094"
"14557"	"chr6"	"10701748"	"10707730"	"13447094"
"14558"	"chr6"	"10923174"	"10928174"	"13451620"
"14559"	"chr6"	"11098964"	"11103964"	"13456968"
"14560"	"chr6"	"11489054"	"11496464"	"13457070"
"14561"	"chr6"	"11494156"	"11499156"	"13457071"
"14562"	"chr6"	"11526831"	"11531831"	"13457076"
"14563"	"chr6"	"11541973"	"11551134"	"13457081"
"14564"	"chr6"	"11829478"	"11834478"	"13461294"
"14565"	"chr6"	"12734517"	"12739751"	"13467321"
"14566"	"chr6"	"14060495"	"14065495"	"13480558"
"14567"	"chr6"	"14063826"	"14068826"	"13480559"
"14568"	"chr6"	"14169492"	"14174492"	"13483092"
"14569"	"chr6"	"17086756"	"17095094"	"13494433"
"14570"	"chr6"	"17294571"	"17299571"	"13498034"
"14571"	"chr6"	"17525725"	"17531724"	"13498083"
"14572"	"chr6"	"18134612"	"18139612"	"13503709"
"14573"	"chr6"	"18139656"	"18144656"	"13503711"
"14574"	"chr6"	"18371013"	"18376013"	"13508674"
"14575"	"chr6"	"18375855"	"18380855"	"13508677"
"14576"	"chr6"	"18378124"	"18383124"	"13508678"
"14577"	"chr6"	"18487161"	"18492161"	"13508696"
"14578"	"chr6"	"20513076"	"20523445"	"13518178"
"14579"	"chr6"	"24695217"	"24701556"	"13552423"
"14580"	"chr6"	"27785630"	"27790630"	"13590344"
"14581"	"chr6"	"26287656"	"26292656"	"13594186"
"14582"	"chr6"	"26305478"	"26310478"	"13594192"
"14583"	"chr6"	"26295194"	"26300194"	"13594960"
"14584"	"chr6"	"26305478"	"26310478"	"13595526"
"14585"	"chr6"	"26505869"	"26510869"	"13598265"
"14586"	"chr6"	"26542367"	"26547367"	"13598881"
"14587"	"chr6"	"26544420"	"26549420"	"13598882"
"14588"	"chr6"	"26547228"	"26552228"	"13598883"
"14589"	"chr6"	"26549968"	"26554968"	"13598885"
"14590"	"chr6"	"26552775"	"26563904"	"13598886"
"14591"	"chr6"	"27785630"	"27790630"	"13607559"
"14592"	"chr6"	"27848722"	"27853722"	"13610379"
"14593"	"chr6"	"27852794"	"27857794"	"13610380"
"14594"	"chr6"	"34107369"	"34112369"	"13619856"
"14595"	"chr6"	"33690095"	"33695095"	"13621675"
"14596"	"chr6"	"33807816"	"33812816"	"13621682"
"14597"	"chr6"	"34102094"	"34108786"	"13621729"
"14598"	"chr6"	"34131143"	"34136143"	"13621733"
"14599"	"chr6"	"34585609"	"34590609"	"13628071"
"14600"	"chr6"	"34567902"	"34572902"	"13628995"
"14601"	"chr6"	"34861470"	"34866470"	"13631697"
"14602"	"chr6"	"34875130"	"34880130"	"13631699"
"14603"	"chr6"	"35193927"	"35198927"	"13634020"
"14604"	"chr6"	"35198038"	"35207621"	"13634021"
"14605"	"chr6"	"35207826"	"35212826"	"13634024"
"14606"	"chr6"	"35437178"	"35442178"	"13636107"
"14607"	"chr6"	"35405333"	"35410333"	"13638269"
"14608"	"chr6"	"36515895"	"36520895"	"13648072"
"14609"	"chr6"	"36520242"	"36527042"	"13648073"
"14610"	"chr6"	"36524922"	"36529922"	"13648074"
"14611"	"chr6"	"36526544"	"36531544"	"13648075"
"14612"	"chr6"	"36528364"	"36533364"	"13648076"
"14613"	"chr6"	"36530148"	"36535148"	"13648077"
"14614"	"chr6"	"36533184"	"36538184"	"13648079"
"14615"	"chr6"	"36542580"	"36547580"	"13648081"
"14616"	"chr6"	"36546172"	"36551172"	"13648082"
"14617"	"chr6"	"36548941"	"36553941"	"13648083"
"14618"	"chr6"	"36552924"	"36558494"	"13648084"
"14619"	"chr6"	"36563968"	"36568968"	"13648089"
"14620"	"chr6"	"36565359"	"36570359"	"13648090"
"14621"	"chr6"	"36568354"	"36573354"	"13648092"
"14622"	"chr6"	"36571852"	"36579918"	"13648093"
"14623"	"chr6"	"36520242"	"36527042"	"13649135"
"14624"	"chr6"	"36526544"	"36531544"	"13649137"
"14625"	"chr6"	"36552924"	"36558494"	"13649146"
"14626"	"chr6"	"36627904"	"36639872"	"13651164"
"14627"	"chr6"	"36652543"	"36659101"	"13651798"
"14628"	"chr6"	"37144068"	"37149068"	"13655954"
"14629"	"chr6"	"37477590"	"37490329"	"13661107"
"14630"	"chr6"	"37624952"	"37631115"	"13661136"
"14631"	"chr6"	"37634862"	"37639862"	"13661139"
"14632"	"chr6"	"38032714"	"38037714"	"13666160"
"14633"	"chr6"	"39122710"	"39127710"	"13671915"
"14634"	"chr6"	"39222915"	"39230398"	"13673625"
"14635"	"chr6"	"41084710"	"41089710"	"13687471"
"14636"	"chr6"	"41142451"	"41147451"	"13688790"
"14637"	"chr6"	"41144772"	"41149772"	"13688791"
"14638"	"chr6"	"41218934"	"41223934"	"13691360"
"14639"	"chr6"	"41260298"	"41265298"	"13691989"
"14640"	"chr6"	"41898679"	"41903679"	"13698717"
"14641"	"chr6"	"42003898"	"42008898"	"13698740"
"14642"	"chr6"	"42768216"	"42778091"	"13704697"
"14643"	"chr6"	"42833771"	"42838771"	"13704713"
"14644"	"chr6"	"42836636"	"42841636"	"13706220"
"14645"	"chr6"	"42836636"	"42841636"	"13706221"
"14646"	"chr6"	"42836636"	"42841636"	"13706228"
"14647"	"chr6"	"42918347"	"42923347"	"13707450"
"14648"	"chr6"	"43156746"	"43162893"	"13711143"
"14649"	"chr6"	"43156746"	"43162893"	"13711530"
"14650"	"chr6"	"43161556"	"43166556"	"13711531"
"14651"	"chr6"	"43230171"	"43247749"	"13712171"
"14652"	"chr6"	"43285261"	"43293917"	"13712176"
"14653"	"chr6"	"43292569"	"43297569"	"13712177"
"14654"	"chr6"	"43223823"	"43230170"	"13712538"
"14655"	"chr6"	"43285261"	"43293917"	"13712823"
"14656"	"chr6"	"43344226"	"43349226"	"13713473"
"14657"	"chr6"	"43451681"	"43456681"	"13714398"
"14658"	"chr6"	"43451681"	"43456681"	"13715163"
"14659"	"chr6"	"43470764"	"43475764"	"13715633"
"14660"	"chr6"	"43470764"	"43475764"	"13715650"
"14661"	"chr6"	"43470764"	"43475764"	"13715662"
"14662"	"chr6"	"43621848"	"43629062"	"13717908"
"14663"	"chr6"	"43661580"	"43666580"	"13718779"
"14664"	"chr6"	"43656964"	"43661964"	"13719292"
"14665"	"chr6"	"43661580"	"43666580"	"13719294"
"14666"	"chr6"	"43687750"	"43694872"	"13719299"
"14667"	"chr6"	"44016342"	"44027632"	"13719341"
"14668"	"chr6"	"43800095"	"43805095"	"13720150"
"14669"	"chr6"	"43866140"	"43871140"	"13720156"
"14670"	"chr6"	"43908850"	"43913850"	"13720163"
"14671"	"chr6"	"43913930"	"43924306"	"13720164"
"14672"	"chr6"	"44148326"	"44153326"	"13725668"
"14673"	"chr6"	"44297027"	"44305879"	"13725685"
"14674"	"chr6"	"44200780"	"44205780"	"13726176"
"14675"	"chr6"	"44205244"	"44210244"	"13726177"
"14676"	"chr6"	"44297027"	"44305879"	"13726188"
"14677"	"chr6"	"44274034"	"44279034"	"13727824"
"14678"	"chr6"	"44297027"	"44305879"	"13728218"
"14679"	"chr6"	"44315448"	"44320448"	"13728776"
"14680"	"chr6"	"44318321"	"44324806"	"13728777"
"14681"	"chr6"	"44324807"	"44332404"	"13728778"
"14682"	"chr6"	"46114120"	"46126849"	"13737997"
"14683"	"chr6"	"49808728"	"49813728"	"13763611"
"14684"	"chr6"	"51812482"	"51817482"	"13774705"
"14685"	"chr6"	"51835428"	"51840428"	"13774714"
"14686"	"chr6"	"52547474"	"52552474"	"13790711"
"14687"	"chr6"	"56571730"	"56576730"	"13814402"
"14688"	"chr6"	"56571730"	"56576730"	"13814422"
"14689"	"chr6"	"64360948"	"64368132"	"13825659"
"14690"	"chr6"	"69483492"	"69488492"	"13836101"
"14691"	"chr6"	"69662727"	"69667727"	"13836150"
"14692"	"chr6"	"69667402"	"69672402"	"13836153"
"14693"	"chr6"	"73835250"	"73840250"	"13849007"
"14694"	"chr6"	"73840601"	"73845601"	"13849010"
"14695"	"chr6"	"79542068"	"79547068"	"13866345"
"14696"	"chr6"	"84422652"	"84427652"	"13891780"
"14697"	"chr6"	"84425824"	"84431891"	"13891781"
"14698"	"chr6"	"84430292"	"84435292"	"13891782"
"14699"	"chr6"	"84431730"	"84436730"	"13891783"
"14700"	"chr6"	"84454865"	"84466014"	"13891788"
"14701"	"chr6"	"84513540"	"84518540"	"13891800"
"14702"	"chr6"	"84516212"	"84521212"	"13891801"
"14703"	"chr6"	"84517525"	"84522525"	"13891802"
"14704"	"chr6"	"84518358"	"84523358"	"13891803"
"14705"	"chr6"	"84521321"	"84531341"	"13891804"
"14706"	"chr6"	"84529084"	"84534084"	"13891805"
"14707"	"chr6"	"84530553"	"84535553"	"13891806"
"14708"	"chr6"	"84537833"	"84555032"	"13891809"
"14709"	"chr6"	"84552948"	"84557948"	"13891810"
"14710"	"chr6"	"84572781"	"84580101"	"13891811"
"14711"	"chr6"	"84578608"	"84583608"	"13891812"
"14712"	"chr6"	"84582116"	"84591334"	"13891813"
"14713"	"chr6"	"84591335"	"84598484"	"13891814"
"14714"	"chr6"	"84906828"	"84911828"	"13891901"
"14715"	"chr6"	"84910118"	"84915118"	"13891903"
"14716"	"chr6"	"84915077"	"84921415"	"13891905"
"14717"	"chr6"	"84920712"	"84925712"	"13894384"
"14718"	"chr6"	"87868196"	"87873196"	"13907970"
"14719"	"chr6"	"87871910"	"87876910"	"13907971"
"14720"	"chr6"	"87874548"	"87879548"	"13907972"
"14721"	"chr6"	"87877654"	"87883411"	"13907973"
"14722"	"chr6"	"87883832"	"87889972"	"13907975"
"14723"	"chr6"	"87904761"	"87909761"	"13907983"
"14724"	"chr6"	"87928073"	"87933073"	"13907987"
"14725"	"chr6"	"87932400"	"87937400"	"13907989"
"14726"	"chr6"	"87952572"	"87957572"	"13907996"
"14727"	"chr6"	"89681057"	"89693969"	"13928457"
"14728"	"chr6"	"90295386"	"90300386"	"13936838"
"14729"	"chr6"	"90357322"	"90376837"	"13939735"
"14730"	"chr6"	"90375578"	"90380578"	"13939736"
"14731"	"chr6"	"90463686"	"90468686"	"13939751"
"14732"	"chr6"	"91079888"	"91084888"	"13947137"
"14733"	"chr6"	"91082891"	"91087891"	"13947139"
"14734"	"chr6"	"91085018"	"91090018"	"13947140"
"14735"	"chr6"	"91185524"	"91191111"	"13947170"
"14736"	"chr6"	"105429143"	"105434996"	"13998164"
"14737"	"chr6"	"105509413"	"105514413"	"13999046"
"14738"	"chr6"	"105513683"	"105518683"	"13999047"
"14739"	"chr6"	"105793009"	"105798009"	"14001219"
"14740"	"chr6"	"109102163"	"109107163"	"14019681"
"14741"	"chr6"	"109154244"	"109159244"	"14019692"
"14742"	"chr6"	"108984714"	"108989714"	"14023699"
"14743"	"chr6"	"108984714"	"108989714"	"14023701"
"14744"	"chr6"	"108984714"	"108989714"	"14023702"
"14745"	"chr6"	"116840402"	"116845402"	"14076717"
"14746"	"chr6"	"116942661"	"116951569"	"14080483"
"14747"	"chr6"	"116949546"	"116954546"	"14080484"
"14748"	"chr6"	"116952890"	"116957890"	"14080486"
"14749"	"chr6"	"116970689"	"116976680"	"14080492"
"14750"	"chr6"	"116975662"	"116980662"	"14080493"
"14751"	"chr6"	"122342960"	"122347960"	"14110442"
"14752"	"chr6"	"122347003"	"122352003"	"14110443"
"14753"	"chr6"	"122350064"	"122355064"	"14110444"
"14754"	"chr6"	"122353987"	"122358987"	"14110445"
"14755"	"chr6"	"122361514"	"122366514"	"14110447"
"14756"	"chr6"	"122384802"	"122389802"	"14110451"
"14757"	"chr6"	"122353987"	"122358987"	"14111473"
